laptop_ID,Inches,Ram,Weight,Price_euros,Acer,Apple,Asus,Chuwi,Dell,Fujitsu,Google,HP,Huawei,LG,Lenovo,MSI,Mediacom,Microsoft,Razer,Samsung,Toshiba,Vero,Xiaomi,2 in 1 Convertible,Gaming,Netbook,Notebook,Ultrabook,Workstation,Screen Width,Screen Height,CPU Frequency,Memory Amount,Android,Chrome OS,Linux,Mac OS X,No OS,Windows 10,Windows 10 S,Windows 7,macOS,AMD_CPU,Intel_CPU,Samsung_CPU,AMD_GPU,ARM_GPU,Intel_GPU,Nvidia_GPU
761,15.6,4,2.45,579.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1366,768,2.3,1000000.0,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True
762,14.0,4,1.7,1096.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1920,1080,2.3,180000.0,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False
763,15.6,4,2.37,849.9,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1366,768,2.7,256000.0,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False
764,13.3,8,1.3,1199.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,3200,1800,1.8,256000.0,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False
765,15.6,8,2.2,1099.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1920,1080,2.5,128000.0,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True
766,15.6,8,2.59,1561.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,1920,1080,2.6,256000.0,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True
767,15.6,16,4.42,2868.99,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,3840,2160,2.8,256000.0,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True
768,15.6,4,2.1,599.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1366,768,2.5,256000.0,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False
769,15.6,8,2.5,1048.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,1920,1080,2.8,128000.0,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True
770,12.5,16,1.18,1859.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1920,1080,2.8,256000.0,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False
771,12.3,8,1.1,1559.0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,2400,1600,1.2,256000.0,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False
772,13.3,8,1.2,1129.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,3200,1800,2.5,256000.0,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False
773,13.3,4,1.65,849.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1366,768,2.0,500000.0,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False
774,13.3,4,1.6,655.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1366,768,2.3,128000.0,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False
775,17.3,4,2.8,470.34,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1366,768,1.1,1000000.0,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True
776,15.6,16,2.72,1099.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,3840,2160,2.6,128000.0,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True
777,13.3,8,1.31,1599.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,1920,1080,2.7,256000.0,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False
778,15.6,4,2.1,298.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1366,768,1.1,1000000.0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False
779,15.6,16,2.3,1181.27,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1920,1080,2.7,256000.0,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False
780,15.0,16,1.71,1799.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,1920,1080,2.7,256000.0,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False
781,14.0,4,1.75,1020.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,1366,768,2.3,128000.0,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False
782,15.6,8,2.62,1099.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,1920,1080,2.8,1000000.0,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True
783,12.5,4,1.26,1244.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1366,768,2.3,256000.0,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False
784,15.6,12,2.3,839.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,1920,1080,2.7,2000000.0,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True
785,15.6,16,2.5,2370.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,3840,2160,2.7,512000.0,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True
786,14.0,4,1.8,636.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1920,1080,2.4,128000.0,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False
787,14.0,16,1.95,2899.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,1920,1080,2.8,512000.0,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True
788,15.6,8,2.0,581.9,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1920,1080,1.1,128000.0,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False
789,17.3,32,4.42,3588.8,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,1920,1080,2.8,1000000.0,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True
790,17.3,16,4.3,2350.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,1920,1080,2.6,256000.0,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True
791,14.0,16,1.47,1764.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,1920,1080,2.6,512000.0,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True
792,15.6,8,2.2,329.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1366,768,1.6,1000000.0,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False
793,14.0,16,1.7,2299.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1920,1080,2.7,512000.0,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False
794,14.0,16,1.6,1891.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,1920,1080,2.8,256000.0,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True
795,15.6,8,2.2,1089.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,1920,1080,2.5,128000.0,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True
796,15.6,4,2.4,999.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,1920,1080,2.8,1000000.0,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True
797,17.3,16,4.2,2299.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,1920,1080,2.8,256000.0,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True
798,15.6,8,2.62,985.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,1920,1080,2.5,256000.0,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True
799,15.6,8,2.24,1339.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,1920,1080,2.8,128000.0,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True
800,14.0,4,1.22,202.9,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,1920,1080,1.1,32000.0,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False
801,13.3,8,1.37,1970.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,1920,1080,2.7,512000.0,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False
802,15.6,8,2.08,959.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,1920,1080,2.5,256000.0,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False
803,12.0,8,0.92,1165.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,2304,1440,1.2,512000.0,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False
804,14.0,8,1.42,2330.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,2560,1440,2.5,256000.0,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False
805,14.0,4,1.63,299.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1366,768,1.1,32000.0,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False
806,15.6,8,1.95,810.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1366,768,2.5,128000.0,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False
807,13.9,8,1.38,1349.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,1920,1080,2.7,256000.0,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False
808,15.6,8,2.0,739.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1920,1080,2.0,256000.0,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False
809,15.6,8,3.14,2064.9,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,1920,1080,2.8,256000.0,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True
810,15.6,8,2.37,1099.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1920,1080,2.5,256000.0,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False
811,13.3,8,1.29,1499.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1920,1080,2.5,256000.0,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False
812,15.6,8,2.06,1749.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,3840,2160,2.5,256000.0,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True
813,11.6,4,1.63,744.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,1366,768,1.1,128000.0,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False
814,12.5,8,1.26,1389.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,1366,768,2.6,256000.0,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False
815,15.6,4,2.1,780.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,1366,768,2.3,500000.0,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False
816,15.6,8,2.04,629.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1366,768,2.5,2000000.0,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False
817,15.6,16,2.62,1679.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,3840,2160,2.8,512000.0,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True
818,15.6,4,2.4,609.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1920,1080,2.5,1000000.0,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True
819,17.3,12,3.74,1749.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,1920,1080,2.8,1000000.0,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False
820,17.3,16,2.9,2415.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,1920,1080,2.8,512000.0,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True
821,13.3,8,0.81,1499.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,1920,1080,2.5,256000.0,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False
822,15.6,8,1.98,961.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1920,1080,2.7,1000000.0,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True
823,15.6,8,2.18,789.81,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1920,1080,2.5,256000.0,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False
824,14.0,8,1.32,1859.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1920,1080,2.7,256000.0,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False
825,12.5,16,1.29,1799.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,3840,2160,2.5,512000.0,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False
826,11.6,4,1.23,385.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,1366,768,1.6,16000.0,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False
827,17.3,16,4.36,2505.02,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,1920,1080,2.8,128000.0,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True
828,14.0,4,1.76,755.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1366,768,2.3,500000.0,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False
829,15.6,4,2.1,489.9,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1366,768,2.0,500000.0,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False
830,14.0,4,1.25,1090.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,1366,768,2.5,128000.0,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False
831,14.0,8,1.13,2499.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1920,1080,2.7,512000.0,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False
832,15.6,8,2.4,1199.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,1920,1080,2.5,256000.0,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True
833,14.0,8,1.13,1875.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1920,1080,2.5,256000.0,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False
834,14.0,4,1.75,499.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,1366,768,2.1,128000.0,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False
835,13.3,8,1.1,1358.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,1920,1080,2.5,256000.0,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False
836,14.0,4,1.76,585.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1366,768,2.0,500000.0,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False
837,11.6,4,1.35,355.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,1366,768,1.6,32000.0,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False
838,14.0,8,1.5,619.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1920,1080,2.4,128000.0,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False
839,17.3,32,3.49,5499.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,3840,2160,2.9,512000.0,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True
840,14.0,16,1.1,2099.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,2560,1440,2.6,512000.0,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False
841,15.6,4,2.1,519.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1920,1080,2.5,1000000.0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True
842,14.0,8,1.7,1186.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1920,1080,2.3,256000.0,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False
843,14.0,8,1.32,1650.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1920,1080,2.6,256000.0,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False
844,15.6,16,3.21,2774.63,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,1920,1080,2.8,256000.0,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True
845,17.3,16,2.9,2419.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,1920,1080,2.8,256000.0,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True
846,15.6,4,2.0,669.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,1366,768,2.4,500000.0,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False
847,14.0,4,1.5,325.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1366,768,1.6,16000.0,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False
848,15.6,8,2.3,590.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1920,1080,2.5,128000.0,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False
849,17.3,16,2.73,1799.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,1920,1080,2.6,512000.0,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True
851,17.3,32,4.42,3072.89,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,1920,1080,2.8,512000.0,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True
852,17.3,8,2.63,910.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1600,900,2.5,1000000.0,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True
853,15.6,8,2.18,713.99,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1366,768,2.5,128000.0,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False
854,14.0,8,1.54,1870.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1920,1080,2.5,512000.0,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False
855,15.6,4,2.18,739.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1920,1080,2.7,256000.0,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False
856,11.6,4,1.4,615.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,1366,768,1.1,32000.0,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False
857,13.3,8,1.45,1026.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1920,1080,2.3,512000.0,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True
858,13.3,8,1.28,2277.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,1920,1080,2.5,256000.0,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False
859,14.0,8,1.54,1468.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1920,1080,2.5,512000.0,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False
860,15.6,4,1.86,299.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1366,768,1.6,128000.0,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False
862,15.6,16,2.1,1899.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,1920,1080,2.8,128000.0,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True
863,17.3,8,2.83,865.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1920,1080,2.7,1000000.0,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False
864,14.0,8,1.96,1903.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1920,1080,2.8,256000.0,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True
865,15.6,8,2.3,787.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1920,1080,2.7,256000.0,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True
866,15.6,8,1.9,945.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1920,1080,2.5,128000.0,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False
867,15.6,4,2.0,449.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1366,768,1.1,1000000.0,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False
868,13.3,8,1.28,2559.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,1920,1080,2.8,256000.0,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False
869,13.3,8,1.62,649.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1920,1080,2.3,1000000.0,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False
870,15.6,4,2.2,469.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1920,1080,2.0,1000000.0,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False
871,15.6,8,2.3,850.66,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1920,1080,2.5,1000000.0,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False
872,15.6,8,1.84,1349.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1920,1080,2.6,256000.0,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False
873,13.3,4,1.05,1285.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,1920,1080,2.5,128000.0,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False
874,15.6,8,2.5,1017.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,1920,1080,2.5,1000000.0,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True
875,13.3,16,1.29,2240.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,3200,1800,2.5,512000.0,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False
876,15.6,4,2.07,910.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1920,1080,2.3,500000.0,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False
877,13.3,8,1.2,1095.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,1366,768,2.3,256000.0,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False
878,13.3,8,1.37,1950.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,1920,1080,2.7,256000.0,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False
879,14.0,8,1.56,902.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1920,1080,2.5,256000.0,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False
880,15.6,8,2.23,1778.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,1920,1080,2.8,1000000.0,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True
881,15.6,4,2.38,1055.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1366,768,2.5,500000.0,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False
882,15.6,4,2.2,479.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1920,1080,2.0,1000000.0,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False
